test,condition,hours,rms
3rd_test,disp_240Hz_naive,474.0697,0.045082028
3rd_test,disp_240Hz_naive,474.4031,0.02066559
3rd_test,disp_240Hz_naive,474.7364,0.042222522
3rd_test,disp_240Hz_naive,475.0697,0.03121495
3rd_test,disp_240Hz_naive,475.4031,0.032922706
3rd_test,disp_240Hz_naive,475.7364,0.026473432
3rd_test,disp_240Hz_naive,476.0697,0.040600172
3rd_test,disp_240Hz_naive,476.4031,0.040824504
3rd_test,disp_240Hz_naive,476.7364,0.022744185
3rd_test,disp_240Hz_naive,477.0697,0.039643986
3rd_test,disp_240Hz_naive,477.4031,0.039021108
3rd_test,disp_240Hz_naive,477.7364,0.053695045
3rd_test,disp_240Hz_naive,478.0697,0.032394196
3rd_test,disp_240Hz_naive,478.4031,0.033146598
3rd_test,disp_240Hz_naive,478.7364,0.040644525
3rd_test,disp_240Hz_naive,479.0697,0.026600082
3rd_test,disp_240Hz_naive,479.4031,0.046076124
3rd_test,disp_240Hz_naive,479.7364,0.041764634
3rd_test,disp_240Hz_naive,480.0697,0.026498471
3rd_test,disp_240Hz_naive,480.4031,0.044601072
3rd_test,disp_240Hz_naive,480.7364,0.044979809
3rd_test,disp_240Hz_naive,481.0697,0.05097984
3rd_test,disp_240Hz_naive,481.4031,0.045428729
3rd_test,disp_240Hz_naive,481.7364,0.058274285
3rd_test,disp_240Hz_naive,482.0697,0.041054268
3rd_test,disp_240Hz_naive,482.4031,0.048279722
3rd_test,disp_240Hz_naive,482.7364,0.029255404
3rd_test,disp_240Hz_naive,483.0697,0.029870591
3rd_test,disp_240Hz_naive,483.4031,0.039978444
3rd_test,disp_240Hz_naive,483.7364,0.044943747
3rd_test,disp_240Hz_naive,484.0697,0.041224971
3rd_test,disp_240Hz_naive,484.4031,0.043290603
3rd_test,disp_240Hz_naive,484.7364,0.033999943
3rd_test,disp_240Hz_naive,485.0697,0.028367186
3rd_test,disp_240Hz_naive,485.4031,0.028728806
3rd_test,disp_240Hz_naive,485.7364,0.046799302
3rd_test,disp_240Hz_naive,486.0697,0.044701233
3rd_test,disp_240Hz_naive,486.4031,0.040679562
3rd_test,disp_240Hz_naive,486.7364,0.021489308
3rd_test,disp_240Hz_naive,487.0697,0.042213155
3rd_test,disp_240Hz_naive,487.4031,0.042632524
3rd_test,disp_240Hz_naive,487.7364,0.029907361
3rd_test,disp_240Hz_naive,488.0697,0.030768744
3rd_test,disp_240Hz_naive,488.4031,0.044298394
3rd_test,disp_240Hz_naive,488.7364,0.042624293
3rd_test,disp_240Hz_naive,489.0697,0.037465648
3rd_test,disp_240Hz_naive,489.4031,0.033098746
3rd_test,disp_240Hz_naive,489.7364,0.024490641
3rd_test,disp_240Hz_naive,490.0697,0.043270697
3rd_test,disp_240Hz_naive,490.4031,0.048839979
3rd_test,disp_240Hz_naive,490.7364,0.031579364
3rd_test,disp_240Hz_naive,491.0697,0.03504796
3rd_test,disp_240Hz_naive,491.4031,0.047823413
3rd_test,disp_240Hz_naive,491.7364,0.042558342
3rd_test,disp_240Hz_naive,492.0697,0.041724482
3rd_test,disp_240Hz_naive,492.4031,0.046926604
3rd_test,disp_240Hz_naive,492.7364,0.041598292
3rd_test,disp_240Hz_naive,493.0697,0.043153636
3rd_test,disp_240Hz_naive,493.4031,0.037026312
3rd_test,disp_240Hz_naive,493.7364,0.031904856
3rd_test,disp_240Hz_naive,494.0697,0.033134444
3rd_test,disp_240Hz_naive,494.4031,0.039481966
3rd_test,disp_240Hz_naive,494.7364,0.034555786
3rd_test,disp_240Hz_naive,495.0697,0.052056089
3rd_test,disp_240Hz_naive,495.4031,0.047834968
3rd_test,disp_240Hz_naive,495.7364,0.046772129
3rd_test,disp_240Hz_naive,496.0697,0.035488426
3rd_test,disp_240Hz_naive,496.4031,0.042418163
3rd_test,disp_240Hz_naive,496.7364,0.055598747
3rd_test,disp_240Hz_naive,497.0697,0.026505867
3rd_test,disp_240Hz_naive,497.4031,0.050992609
3rd_test,disp_240Hz_naive,497.7364,0.035306429
3rd_test,disp_240Hz_naive,498.0697,0.042086687
3rd_test,disp_240Hz_naive,498.4031,0.03184017
3rd_test,disp_240Hz_naive,498.7364,0.048625508
3rd_test,disp_240Hz_naive,499.0697,0.048075334
3rd_test,disp_240Hz_naive,499.4031,0.037361483
3rd_test,disp_240Hz_naive,499.7364,0.042374357
3rd_test,disp_240Hz_naive,500.0697,0.035278352
3rd_test,disp_240Hz_naive,500.4031,0.036924408
3rd_test,disp_240Hz_naive,500.7364,0.053259403
3rd_test,disp_240Hz_naive,501.0697,0.041709713
3rd_test,disp_240Hz_naive,501.4031,0.035372658
3rd_test,disp_240Hz_naive,501.7364,0.048961383
3rd_test,disp_240Hz_naive,502.0697,0.041708716
3rd_test,disp_240Hz_naive,502.4031,0.023207257
3rd_test,disp_240Hz_naive,502.7364,0.038255108
3rd_test,disp_240Hz_naive,503.0697,0.036332447
3rd_test,disp_240Hz_naive,503.4031,0.040986306
3rd_test,disp_240Hz_naive,503.7364,0.031727527
3rd_test,disp_240Hz_naive,504.0697,0.044932997
3rd_test,disp_240Hz_naive,504.4031,0.041022394
3rd_test,disp_240Hz_naive,504.7364,0.036411074
3rd_test,disp_240Hz_naive,505.0697,0.031341778
3rd_test,disp_240Hz_naive,505.4031,0.035513695
3rd_test,disp_240Hz_naive,505.7364,0.043921612
3rd_test,disp_240Hz_naive,506.0697,0.036623684
3rd_test,disp_240Hz_naive,506.4031,0.019539423
3rd_test,disp_240Hz_naive,506.7364,0.026102988
3rd_test,disp_240Hz_naive,507.0697,0.051742501
3rd_test,disp_240Hz_naive,507.4031,0.038824979
3rd_test,disp_240Hz_naive,507.7364,0.031862446
3rd_test,disp_240Hz_naive,508.0697,0.021416582
3rd_test,disp_240Hz_naive,508.4031,0.03315587
3rd_test,disp_240Hz_naive,508.7364,0.034138116
3rd_test,disp_240Hz_naive,509.0697,0.058192733
3rd_test,disp_240Hz_naive,509.4031,0.042379874
3rd_test,disp_240Hz_naive,509.7364,0.042143182
3rd_test,disp_240Hz_naive,510.0697,0.033053284
3rd_test,disp_240Hz_naive,510.4031,0.046583009
3rd_test,disp_240Hz_naive,510.7364,0.035491408
3rd_test,disp_240Hz_naive,511.0697,0.033289938
3rd_test,disp_240Hz_naive,511.4031,0.026700758
3rd_test,disp_240Hz_naive,511.7364,0.038597373
3rd_test,disp_240Hz_naive,512.0697,0.027100225
3rd_test,disp_240Hz_naive,512.4031,0.04823063
3rd_test,disp_240Hz_naive,512.7364,0.043055746
3rd_test,disp_240Hz_naive,513.0697,0.036700773
3rd_test,disp_240Hz_naive,513.4031,0.033272296
3rd_test,disp_240Hz_naive,513.7364,0.043066116
3rd_test,disp_240Hz_naive,514.0697,0.049226982
3rd_test,disp_240Hz_naive,514.4031,0.033645408
3rd_test,disp_240Hz_naive,514.7364,0.044977857
3rd_test,disp_240Hz_naive,515.0697,0.034925302
3rd_test,disp_240Hz_naive,515.4031,0.039821523
3rd_test,disp_240Hz_naive,515.7364,0.042317948
3rd_test,disp_240Hz_naive,516.0697,0.046752496
3rd_test,disp_240Hz_naive,516.4031,0.033555751
3rd_test,disp_240Hz_naive,516.7364,0.048302488
3rd_test,disp_240Hz_naive,517.0697,0.038461476
3rd_test,disp_240Hz_naive,517.4031,0.033180417
3rd_test,disp_240Hz_naive,517.7364,0.037614791
3rd_test,disp_240Hz_naive,518.0697,0.031839967
3rd_test,disp_240Hz_naive,518.4031,0.026629191
3rd_test,disp_240Hz_naive,518.7364,0.031560811
3rd_test,disp_240Hz_naive,519.0697,0.036966892
3rd_test,disp_240Hz_naive,519.4031,0.043428024
3rd_test,disp_240Hz_naive,519.7364,0.042736951
3rd_test,disp_240Hz_naive,520.0697,0.040469565
3rd_test,disp_240Hz_naive,520.4031,0.037062403
3rd_test,disp_240Hz_naive,520.7364,0.063423654
3rd_test,disp_240Hz_naive,521.0697,0.037027718
3rd_test,disp_240Hz_naive,521.4031,0.037413202
3rd_test,disp_240Hz_naive,521.7364,0.038363087
3rd_test,disp_240Hz_naive,522.0697,0.031866687
3rd_test,disp_240Hz_naive,522.4031,0.044140093
3rd_test,disp_240Hz_naive,522.7364,0.059088049
3rd_test,disp_240Hz_naive,523.0697,0.037817716
3rd_test,disp_240Hz_naive,523.4031,0.045820699
3rd_test,disp_240Hz_naive,523.7364,0.036235608
3rd_test,disp_240Hz_naive,524.0697,0.047755427
3rd_test,disp_240Hz_naive,524.4031,0.045682282
3rd_test,disp_240Hz_naive,524.7364,0.049700623
3rd_test,disp_240Hz_naive,525.0697,0.03636686
3rd_test,disp_240Hz_naive,525.4031,0.039412086
3rd_test,disp_240Hz_naive,525.7364,0.036371304
3rd_test,disp_240Hz_naive,526.0697,0.034438143
3rd_test,disp_240Hz_naive,526.4031,0.035318081
3rd_test,disp_240Hz_naive,526.7364,0.03868307
3rd_test,disp_240Hz_naive,527.0697,0.036887173
3rd_test,disp_240Hz_naive,527.4031,0.032845705
3rd_test,disp_240Hz_naive,527.7364,0.032662934
3rd_test,disp_240Hz_naive,528.0697,0.034636981
3rd_test,disp_240Hz_naive,528.4031,0.047699137
3rd_test,disp_240Hz_naive,528.7364,0.034854589
3rd_test,disp_240Hz_naive,529.0697,0.039955871
3rd_test,disp_240Hz_naive,529.4031,0.032521751
3rd_test,disp_240Hz_naive,529.7364,0.038552017
3rd_test,disp_240Hz_naive,530.0697,0.040711002
3rd_test,disp_240Hz_naive,530.4031,0.040900848
3rd_test,disp_240Hz_naive,530.7364,0.033815113
3rd_test,disp_240Hz_naive,531.0697,0.034796813
3rd_test,disp_240Hz_naive,531.4031,0.02627932
3rd_test,disp_240Hz_naive,531.7364,0.05277019
3rd_test,disp_240Hz_naive,532.0697,0.025535742
3rd_test,disp_240Hz_naive,532.4031,0.046995107
3rd_test,disp_240Hz_naive,532.7364,0.053086491
3rd_test,disp_240Hz_naive,533.0697,0.027601456
3rd_test,disp_240Hz_naive,533.4031,0.039277888
3rd_test,disp_240Hz_naive,533.7364,0.055184036
3rd_test,disp_240Hz_naive,534.0697,0.051641503
3rd_test,disp_240Hz_naive,534.4031,0.026186424
3rd_test,disp_240Hz_naive,534.7364,0.035392927
3rd_test,disp_240Hz_naive,535.0697,0.050967744
3rd_test,disp_240Hz_naive,535.4031,0.040848072
3rd_test,disp_240Hz_naive,535.7364,0.030540543
3rd_test,disp_240Hz_naive,536.0697,0.028904442
3rd_test,disp_240Hz_naive,536.4031,0.042426684
3rd_test,disp_240Hz_naive,536.7364,0.038124862
3rd_test,disp_240Hz_naive,537.0697,0.056191626
3rd_test,disp_240Hz_naive,537.4031,0.05562262
3rd_test,disp_240Hz_naive,537.7364,0.032479488
3rd_test,disp_240Hz_naive,538.0697,0.048362538
3rd_test,disp_240Hz_naive,538.4031,0.025621832
3rd_test,disp_240Hz_naive,538.7364,0.021533405
3rd_test,disp_240Hz_naive,539.0697,0.041309671
3rd_test,disp_240Hz_naive,539.4031,0.037557216
3rd_test,disp_240Hz_naive,539.7364,0.028677978
3rd_test,disp_240Hz_naive,540.0697,0.03503553
3rd_test,disp_240Hz_naive,540.4031,0.047223534
3rd_test,disp_240Hz_naive,540.7364,0.038722166
3rd_test,disp_240Hz_naive,541.0697,0.033081743
3rd_test,disp_240Hz_naive,541.4031,0.043925258
3rd_test,disp_240Hz_naive,541.7364,0.036188732
3rd_test,disp_240Hz_naive,542.0697,0.030849724
3rd_test,disp_240Hz_naive,542.4031,0.05628885
3rd_test,disp_240Hz_naive,542.7364,0.042812776
3rd_test,disp_240Hz_naive,543.0697,0.025404536
3rd_test,disp_240Hz_naive,543.4031,0.028413512
3rd_test,disp_240Hz_naive,543.7364,0.028326892
3rd_test,disp_240Hz_naive,544.0697,0.038549237
3rd_test,disp_240Hz_naive,544.4031,0.02748715
3rd_test,disp_240Hz_naive,544.7364,0.023096356
3rd_test,disp_240Hz_naive,545.0697,0.028503055
3rd_test,disp_240Hz_naive,545.4031,0.036680628
3rd_test,disp_240Hz_naive,545.7364,0.03846796
3rd_test,disp_240Hz_naive,546.0697,0.04066718
3rd_test,disp_240Hz_naive,546.4031,0.03237822
3rd_test,disp_240Hz_naive,546.7364,0.033300984
3rd_test,disp_240Hz_naive,547.0697,0.035709729
3rd_test,disp_240Hz_naive,547.4031,0.031156009
3rd_test,disp_240Hz_naive,547.7364,0.027752843
3rd_test,disp_240Hz_naive,548.0697,0.046091388
3rd_test,disp_240Hz_naive,548.4031,0.041313082
3rd_test,disp_240Hz_naive,548.7364,0.048305781
3rd_test,disp_240Hz_naive,549.0697,0.040344777
3rd_test,disp_240Hz_naive,549.4031,0.034671283
3rd_test,disp_240Hz_naive,549.7364,0.030183216
3rd_test,disp_240Hz_naive,550.0697,0.0388975
3rd_test,disp_240Hz_naive,550.4031,0.035369134
3rd_test,disp_240Hz_naive,550.7364,0.035631727
3rd_test,disp_240Hz_naive,551.0697,0.035138786
3rd_test,disp_240Hz_naive,551.4031,0.042084894
3rd_test,disp_240Hz_naive,551.7364,0.048954539
3rd_test,disp_240Hz_naive,552.0697,0.055215767
3rd_test,disp_240Hz_naive,552.4031,0.031372101
3rd_test,disp_240Hz_naive,552.7364,0.050675132
3rd_test,disp_240Hz_naive,553.0697,0.034483073
3rd_test,disp_240Hz_naive,553.4031,0.036791509
3rd_test,disp_240Hz_naive,553.7364,0.032666562
3rd_test,disp_240Hz_naive,554.0697,0.026800921
3rd_test,disp_240Hz_naive,554.4031,0.038091072
3rd_test,disp_240Hz_naive,554.7364,0.027578162
3rd_test,disp_240Hz_naive,555.0697,0.03540167
3rd_test,disp_240Hz_naive,555.4031,0.044933198
3rd_test,disp_240Hz_naive,555.7364,0.038432875
3rd_test,disp_240Hz_naive,556.0697,0.03273445
3rd_test,disp_240Hz_naive,556.4031,0.029239684
3rd_test,disp_240Hz_naive,556.7364,0.049479748
3rd_test,disp_240Hz_naive,557.0697,0.033147644
3rd_test,disp_240Hz_naive,557.4031,0.05059533
3rd_test,disp_240Hz_naive,557.7364,0.038122752
3rd_test,disp_240Hz_naive,558.0697,0.032763004
3rd_test,disp_240Hz_naive,558.4031,0.050443666
3rd_test,disp_240Hz_naive,558.7364,0.036719842
3rd_test,disp_240Hz_naive,559.0697,0.05145195
3rd_test,disp_240Hz_naive,559.4031,0.03385795
3rd_test,disp_240Hz_naive,559.7364,0.050750464
3rd_test,disp_240Hz_naive,560.0697,0.032987613
3rd_test,disp_240Hz_naive,560.4031,0.040478046
3rd_test,disp_240Hz_naive,560.7364,0.028727204
3rd_test,disp_240Hz_naive,561.0697,0.045922914
3rd_test,disp_240Hz_naive,561.4031,0.028016201
3rd_test,disp_240Hz_naive,561.7364,0.029437496
3rd_test,disp_240Hz_naive,562.0697,0.045561111
3rd_test,disp_240Hz_naive,562.4031,0.050729923
3rd_test,disp_240Hz_naive,562.7364,0.035550288
3rd_test,disp_240Hz_naive,563.0697,0.059458207
3rd_test,disp_240Hz_naive,563.4031,0.030374415
3rd_test,disp_240Hz_naive,563.7364,0.061270019
3rd_test,disp_240Hz_naive,564.0697,0.050440803
3rd_test,disp_240Hz_naive,564.4031,0.040925649
3rd_test,disp_240Hz_naive,564.7364,0.04642154
3rd_test,disp_240Hz_naive,565.0697,0.03413934
3rd_test,disp_240Hz_naive,565.4031,0.042519215
3rd_test,disp_240Hz_naive,565.7364,0.042366155
3rd_test,disp_240Hz_naive,566.0697,0.031274483
3rd_test,disp_240Hz_naive,566.4031,0.041512805
3rd_test,disp_240Hz_naive,566.7364,0.057650726
3rd_test,disp_240Hz_naive,567.0697,0.026787686
3rd_test,disp_240Hz_naive,567.4031,0.041197402
3rd_test,disp_240Hz_naive,567.7364,0.048183751
3rd_test,disp_240Hz_naive,568.0697,0.043549956
3rd_test,disp_240Hz_naive,568.4031,0.037426686
3rd_test,disp_240Hz_naive,568.7364,0.045088392
3rd_test,disp_240Hz_naive,569.0697,0.035015462
3rd_test,disp_240Hz_naive,569.4031,0.030824992
3rd_test,disp_240Hz_naive,569.7364,0.044408549
3rd_test,disp_240Hz_naive,570.0697,0.036717552
3rd_test,disp_240Hz_naive,570.4031,0.053910702
3rd_test,disp_240Hz_naive,570.7364,0.044552787
3rd_test,disp_240Hz_naive,571.0697,0.044656486
3rd_test,disp_240Hz_naive,571.4031,0.032124896
3rd_test,disp_240Hz_naive,571.7364,0.041020472
3rd_test,disp_240Hz_naive,572.0697,0.02777495
3rd_test,disp_240Hz_naive,572.4031,0.031388868
3rd_test,disp_240Hz_naive,572.7364,0.033135118
3rd_test,disp_240Hz_naive,573.0697,0.031131556
3rd_test,disp_240Hz_naive,573.4031,0.043452434
3rd_test,disp_240Hz_naive,573.7364,0.034168605
3rd_test,disp_240Hz_naive,574.0697,0.042457791
3rd_test,disp_240Hz_naive,574.4031,0.048711049
3rd_test,disp_240Hz_naive,574.7364,0.027412096
3rd_test,disp_240Hz_naive,575.0697,0.03273887
3rd_test,disp_240Hz_naive,575.4031,0.037968728
3rd_test,disp_240Hz_naive,575.7364,0.039495419
3rd_test,disp_240Hz_naive,576.0697,0.036561855
3rd_test,disp_240Hz_naive,576.4031,0.04711534
3rd_test,disp_240Hz_naive,576.7364,0.037235371
3rd_test,disp_240Hz_naive,577.0697,0.041906707
3rd_test,disp_240Hz_naive,577.4031,0.04481106
3rd_test,disp_240Hz_naive,577.7364,0.040005465
3rd_test,disp_240Hz_naive,578.0697,0.029690762
3rd_test,disp_240Hz_naive,578.4031,0.041059761
3rd_test,disp_240Hz_naive,578.7364,0.042472548
3rd_test,disp_240Hz_naive,579.0697,0.04556323
3rd_test,disp_240Hz_naive,579.4031,0.026512877
3rd_test,disp_240Hz_naive,579.7364,0.040508715
3rd_test,disp_240Hz_naive,580.0697,0.030679323
3rd_test,disp_240Hz_naive,580.4031,0.034807413
3rd_test,disp_240Hz_naive,580.7364,0.033500409
3rd_test,disp_240Hz_naive,581.0697,0.046055698
3rd_test,disp_240Hz_naive,581.4031,0.036492474
3rd_test,disp_240Hz_naive,581.7364,0.056160885
3rd_test,disp_240Hz_naive,582.0697,0.045164244
3rd_test,disp_240Hz_naive,582.4031,0.039356568
3rd_test,disp_240Hz_naive,582.7364,0.039828692
3rd_test,disp_240Hz_naive,583.0697,0.061564428
3rd_test,disp_240Hz_naive,583.4031,0.03441508
3rd_test,disp_240Hz_naive,583.7364,0.034657115
3rd_test,disp_240Hz_naive,584.0697,0.039061391
3rd_test,disp_240Hz_naive,584.4031,0.028280038
3rd_test,disp_240Hz_naive,584.7364,0.055288304
3rd_test,disp_240Hz_naive,585.0697,0.029367642
3rd_test,disp_240Hz_naive,585.4031,0.027273764
3rd_test,disp_240Hz_naive,585.7364,0.035413898
3rd_test,disp_240Hz_naive,586.0697,0.042475391
3rd_test,disp_240Hz_naive,586.4031,0.036672163
3rd_test,disp_240Hz_naive,586.7364,0.052718669
3rd_test,disp_240Hz_naive,587.0697,0.034318969
3rd_test,disp_240Hz_naive,587.4031,0.028320451
3rd_test,disp_240Hz_naive,587.7364,0.048207042
3rd_test,disp_240Hz_naive,588.0697,0.030211378
3rd_test,disp_240Hz_naive,588.4031,0.026611304
3rd_test,disp_240Hz_naive,588.7364,0.034518414
3rd_test,disp_240Hz_naive,589.0697,0.037015423
3rd_test,disp_240Hz_naive,589.4031,0.044693581
3rd_test,disp_240Hz_naive,589.7364,0.047774528
3rd_test,disp_240Hz_naive,590.0697,0.046101717
3rd_test,disp_240Hz_naive,590.4031,0.037998545
3rd_test,disp_240Hz_naive,590.7364,0.022329845
3rd_test,disp_240Hz_naive,591.0697,0.029862106
3rd_test,disp_240Hz_naive,591.4031,0.037863975
3rd_test,disp_240Hz_naive,591.7364,0.048904119
3rd_test,disp_240Hz_naive,592.0697,0.02752026
3rd_test,disp_240Hz_naive,592.4031,0.027880351
3rd_test,disp_240Hz_naive,592.7364,0.039239878
3rd_test,disp_240Hz_naive,593.0697,0.039061144
3rd_test,disp_240Hz_naive,593.4031,0.027928
3rd_test,disp_240Hz_naive,593.7364,0.033693925
3rd_test,disp_240Hz_naive,594.0697,0.027571403
3rd_test,disp_240Hz_naive,594.4031,0.035596006
3rd_test,disp_240Hz_naive,594.7364,0.02432702
3rd_test,disp_240Hz_naive,595.0697,0.043603745
3rd_test,disp_240Hz_naive,595.4031,0.049194703
3rd_test,disp_240Hz_naive,595.7364,0.043388425
3rd_test,disp_240Hz_naive,596.0697,0.038273873
3rd_test,disp_240Hz_naive,596.4031,0.035183156
3rd_test,disp_240Hz_naive,596.7364,0.040375717
3rd_test,disp_240Hz_naive,597.0697,0.032128143
3rd_test,disp_240Hz_naive,597.4031,0.043979668
3rd_test,disp_240Hz_naive,597.7364,0.030421153
3rd_test,disp_240Hz_naive,598.0697,0.036999069
3rd_test,disp_240Hz_naive,598.4031,0.036422293
3rd_test,disp_240Hz_naive,598.7364,0.054932518
3rd_test,disp_240Hz_naive,599.0697,0.030905466
3rd_test,disp_240Hz_naive,599.4031,0.03245378
3rd_test,disp_240Hz_naive,599.7364,0.02956215
3rd_test,disp_240Hz_naive,600.0697,0.035816691
3rd_test,disp_240Hz_naive,600.4031,0.02789264
3rd_test,disp_240Hz_naive,600.7364,0.044215058
3rd_test,disp_240Hz_naive,601.0697,0.032954725
3rd_test,disp_240Hz_naive,601.4031,0.03734291
3rd_test,disp_240Hz_naive,601.7364,0.038863414
3rd_test,disp_240Hz_naive,602.0697,0.054732846
3rd_test,disp_240Hz_naive,602.4031,0.037056928
3rd_test,disp_240Hz_naive,602.7364,0.049728308
3rd_test,disp_240Hz_naive,603.0697,0.044391521
3rd_test,disp_240Hz_naive,603.4031,0.03466522
3rd_test,disp_240Hz_naive,603.7364,0.064699887
3rd_test,disp_240Hz_naive,604.0697,0.046225394
3rd_test,disp_240Hz_naive,604.4031,0.029522421
3rd_test,disp_240Hz_naive,604.7364,0.041281062
3rd_test,disp_240Hz_naive,605.0697,0.049167716
3rd_test,disp_240Hz_naive,605.4031,0.034568517
3rd_test,disp_240Hz_naive,605.7364,0.025767612
3rd_test,disp_240Hz_naive,606.0697,0.040646397
3rd_test,disp_240Hz_naive,606.4031,0.040544129
3rd_test,disp_240Hz_naive,606.7364,0.045810418
3rd_test,disp_240Hz_naive,607.0697,0.034683176
3rd_test,disp_240Hz_naive,607.4031,0.031919208
3rd_test,disp_240Hz_naive,607.7364,0.050568208
3rd_test,disp_240Hz_naive,608.0697,0.024721496
3rd_test,disp_240Hz_naive,608.4031,0.04402481
3rd_test,disp_240Hz_naive,608.7364,0.031122316
3rd_test,disp_240Hz_naive,609.0697,0.056305342
3rd_test,disp_240Hz_naive,609.4031,0.043419101
3rd_test,disp_240Hz_naive,609.7364,0.038439693
3rd_test,disp_240Hz_naive,610.0697,0.038339285
3rd_test,disp_240Hz_naive,610.4031,0.037053992
3rd_test,disp_240Hz_naive,610.7364,0.036193422
3rd_test,disp_240Hz_naive,611.0697,0.041315005
3rd_test,disp_240Hz_naive,611.4031,0.032139112
3rd_test,disp_240Hz_naive,611.7364,0.039649168
3rd_test,disp_240Hz_naive,612.0697,0.018065089
3rd_test,disp_240Hz_naive,612.4031,0.048070845
3rd_test,disp_240Hz_naive,612.7364,0.060211913
3rd_test,disp_240Hz_naive,613.0697,0.041539361
3rd_test,disp_240Hz_naive,613.4031,0.0457511
3rd_test,disp_240Hz_naive,613.7364,0.029880366
3rd_test,disp_240Hz_naive,614.0697,0.03745223
3rd_test,disp_240Hz_naive,614.4031,0.046464428
3rd_test,disp_240Hz_naive,614.7364,0.032195625
3rd_test,disp_240Hz_naive,615.0697,0.027448956
3rd_test,disp_240Hz_naive,615.4031,0.042614848
3rd_test,disp_240Hz_naive,615.7364,0.01933898
3rd_test,disp_240Hz_naive,616.0697,0.062866674
3rd_test,disp_240Hz_naive,616.4031,0.034231724
3rd_test,disp_240Hz_naive,616.7364,0.044539161
3rd_test,disp_240Hz_naive,617.0697,0.03286648
3rd_test,disp_240Hz_naive,617.4031,0.050551951
3rd_test,disp_240Hz_naive,617.7364,0.049085484
3rd_test,disp_240Hz_naive,618.0697,0.028480275
3rd_test,disp_240Hz_naive,618.4031,0.031189758
3rd_test,disp_240Hz_naive,618.7364,0.028241579
3rd_test,disp_240Hz_naive,619.0697,0.045898506
3rd_test,disp_240Hz_naive,619.4031,0.036845613
3rd_test,disp_240Hz_naive,619.7364,0.042500913
3rd_test,disp_240Hz_naive,620.0697,0.035268169
3rd_test,disp_240Hz_naive,620.4031,0.029389125
3rd_test,disp_240Hz_naive,620.7364,0.032085332
3rd_test,disp_240Hz_naive,621.0697,0.044502507
3rd_test,disp_240Hz_naive,621.4031,0.031216381
3rd_test,disp_240Hz_naive,621.7364,0.035402962
3rd_test,disp_240Hz_naive,622.0697,0.04307769
3rd_test,disp_240Hz_naive,622.4031,0.036953291
3rd_test,disp_240Hz_naive,622.7364,0.046889353
3rd_test,disp_240Hz_naive,623.0697,0.036823672
3rd_test,disp_240Hz_naive,623.4031,0.037853095
3rd_test,disp_240Hz_naive,623.7364,0.028641224
3rd_test,disp_240Hz_naive,624.0697,0.039097153
3rd_test,disp_240Hz_naive,624.4031,0.029379865
3rd_test,disp_240Hz_naive,624.7364,0.037884951
3rd_test,disp_240Hz_naive,625.0697,0.05068203
3rd_test,disp_240Hz_naive,625.4031,0.032037438
3rd_test,disp_240Hz_naive,625.7364,0.034100009
3rd_test,disp_240Hz_naive,626.0697,0.025272489
3rd_test,disp_240Hz_naive,626.4031,0.029501263
3rd_test,disp_240Hz_naive,626.7364,0.038489099
3rd_test,disp_240Hz_naive,627.0697,0.031312707
3rd_test,disp_240Hz_naive,627.4031,0.035811321
3rd_test,disp_240Hz_naive,627.7364,0.038117512
3rd_test,disp_240Hz_naive,628.0697,0.042016162
3rd_test,disp_240Hz_naive,628.4031,0.041392281
3rd_test,disp_240Hz_naive,628.7364,0.025966119
3rd_test,disp_240Hz_naive,629.0697,0.046126289
3rd_test,disp_240Hz_naive,629.4031,0.032041741
3rd_test,disp_240Hz_naive,629.7364,0.037922622
3rd_test,disp_240Hz_naive,630.0697,0.043374305
3rd_test,disp_240Hz_naive,630.4031,0.039305158
3rd_test,disp_240Hz_naive,630.7364,0.045901848
3rd_test,disp_240Hz_naive,631.0697,0.037383314
3rd_test,disp_240Hz_naive,631.4031,0.030854828
3rd_test,disp_240Hz_naive,631.7364,0.039123403
3rd_test,disp_240Hz_naive,632.0697,0.033821888
3rd_test,disp_240Hz_naive,632.4031,0.044515305
3rd_test,disp_240Hz_naive,632.7364,0.043359067
3rd_test,disp_240Hz_naive,633.0697,0.035718992
3rd_test,disp_240Hz_naive,633.4031,0.044839709
3rd_test,disp_240Hz_naive,633.7364,0.032997584
3rd_test,disp_240Hz_naive,634.0697,0.049640316
3rd_test,disp_240Hz_naive,634.4031,0.031162841
3rd_test,disp_240Hz_naive,634.7364,0.039615868
3rd_test,disp_240Hz_naive,635.0697,0.053002298
3rd_test,disp_240Hz_naive,635.4031,0.030130751
3rd_test,disp_240Hz_naive,635.7364,0.044416394
3rd_test,disp_240Hz_naive,636.0697,0.024985072
3rd_test,disp_240Hz_naive,636.4031,0.054683744
3rd_test,disp_240Hz_naive,636.7364,0.028538835
3rd_test,disp_240Hz_naive,637.0697,0.061004924
3rd_test,disp_240Hz_naive,637.4031,0.048248471
3rd_test,disp_240Hz_naive,637.7364,0.052269271
3rd_test,disp_240Hz_naive,638.0697,0.042701756
3rd_test,disp_240Hz_naive,638.4031,0.02125495
3rd_test,disp_240Hz_naive,638.7364,0.04804368
3rd_test,disp_240Hz_naive,639.0697,0.040002222
3rd_test,disp_240Hz_naive,639.4031,0.029941758
3rd_test,disp_240Hz_naive,639.7364,0.023809772
3rd_test,disp_240Hz_naive,640.0697,0.046607854
